,WEIGHTED PROFILES,,,,,,,,,,,,,,,,,,,,WEIGHTED PROFILES,,,,,,,,,,,,,,,,,,GOOD SMOKERS ONLY,,,,,,BAD SMOKERS ONLY,,,,NEW-DEFINED SMOKERS,,,BY YEAR,,,,,,,,,,,,,,,,MG/MGOC ALL,WEIGHTED PROFILES,,,,,,,,,,,,,,,,,,,MG/MGOC ALL,WEIGHTED PROFILES,,,,,,,,,,,,,,,,,,GOOD SMOKERS ONLY,,,,,,BAD SMOKERS ONLY,,,,NEW-DEFINED SMOKERS,,,BY YEAR,,,,,,,,,,,,,
HEXACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,HEXACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HEXACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,UNC,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,UNC,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001
HEPTACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,HEPTACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HEPTACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,UNC,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,UNC,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001
OCTACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,OCTACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OCTACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,UNC,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,UNC,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001
NONACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,NONACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NONACOSANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,UNC,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,UNC,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001
TRIACONTANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,TRIACONTANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRIACONTANOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,UNC,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,UNC,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001
1H-PHENALEN-1-ONE,0.156982114,0.234498714,0.180422174,0.255225312,0.185890939,0.26488146,0.16835404,0.247020149,0.101844902,0.186800941,0.043835896,0.141933817,0.201053669,0.287953569,0.124070515,0.175784208,0.040540789,0.142075008,,,0.163025487,0.230781646,0.180422174,0.255225312,0.185890939,0.26488146,0.174866467,0.249021546,0.114792881,0.16258347,0.022325721,0.022906439,0.201053669,0.287953569,0.124070515,0.175784208,0.012178219,0.012160457,0,0,0,0,0,0,0.027840977,0.164698715,0,0.008235784,0.700127968,1.463430491,0,0.124070515,0.175784208,0.214471844,0.300821473,0.021227907,0.11715151,0,0,0,0,0,0.008235784,0,0,,,1H-PHENALEN-1-ONE,0.000156982,0.000234499,0.000180422,0.000255225,0.000185891,0.000264881,0.000168354,0.00024702,0.000101845,0.000186801,4.38359E-05,0.000141934,0.000201054,0.000287954,0.000124071,0.000175784,4.05408E-05,0.000142075,,1H-PHENALEN-1-ONE,0.000163025,0.000230782,0.000180422,0.000255225,0.000185891,0.000264881,0.000174866,0.000249022,0.000114793,0.000162583,2.23257E-05,2.29064E-05,0.000201054,0.000287954,0.000124071,0.000175784,1.21782E-05,1.21605E-05,0,0,0,0,0,0,2.7841E-05,0.000164699,0,8.23578E-06,0.000700128,0.00146343,0,0.000124071,0.000175784,0.000214472,0.000300821,2.12279E-05,0.000117152,0,0,0,0,0,8.23578E-06,0,0
UNC,0.019592786,0.033328942,0.023209332,0.04029585,0.020668443,0.035743746,0.018472205,0.031210646,0.016704668,0.030606954,0.02433483,0.043403603,0.020493433,0.034917892,0.007439161,0.015248862,0.02536797,0.044422652,,,0.021675779,0.037631585,0.023209332,0.04029585,0.020668443,0.035743746,0.019716297,0.034070047,0.023901384,0.042889896,0.047907639,0.089010615,0.020493433,0.034917892,0.007439161,0.015248862,0.052670721,0.095255245,0.286264039,0.198393969,0.079494911,0.102969371,0.073812745,0.486348943,0.027500416,0.055616902,0.02189577,0.040564553,0.20345426,0.383002873,0.104894327,0.007439161,0.015248862,0.024082759,0.038967255,0.029576361,0.048013943,0.110985525,0.199424712,0.073812745,0.486348943,0.02189577,0.040564553,0.058397511,0.102330142,,,UNC,3.13964E-05,4.68997E-05,3.60844E-05,5.10451E-05,3.71782E-05,5.29763E-05,3.36708E-05,4.9404E-05,2.0369E-05,3.73602E-05,8.76718E-06,2.83868E-05,4.02107E-05,5.75907E-05,2.48141E-05,3.51568E-05,8.10816E-06,2.8415E-05,,UNC,3.26051E-05,4.61563E-05,3.60844E-05,5.10451E-05,3.71782E-05,5.29763E-05,3.49733E-05,4.98043E-05,2.29586E-05,3.25167E-05,4.46516E-06,4.5813E-06,4.02107E-05,5.75907E-05,2.48141E-05,3.51568E-05,2.43566E-06,2.43211E-06,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,5.5682E-06,3.29397E-05,0.00000001,1.64719E-06,0.000140026,0.000292686,0.00000001,2.48141E-05,3.51568E-05,4.28944E-05,6.01643E-05,4.24559E-06,2.34303E-05,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,1.64719E-06,0.00000001,0.00000001
ANTHROQUINONE,0.190219757,0.381484638,0.21428011,0.417975884,0.215767506,0.422453537,0.200646534,0.393117702,0.137277499,0.289655603,0.084096491,0.214346786,0.232405024,0.447482794,0.054314131,0.142237603,0.085124706,0.217098984,,,0.193618769,0.377945125,0.21428011,0.417975884,0.215767506,0.422453537,0.20297117,0.397158913,0.12627883,0.251749706,0.009773492,0.018534981,0.232405024,0.447482794,0.054314131,0.142237603,0.005331237,0.009839759,0,0,0,0,0,0,0.121237256,0.288054422,0,0.228768224,0.221093043,0.878058294,0,0.054314131,0.142237603,0.263446292,0.482500073,0.092439758,0.204895408,0.011796073,0.135102858,0,0,0,0.228768224,0,0,,,ANTHROQUINONE,0.00019022,0.000381485,0.00021428,0.000417976,0.000215768,0.000422454,0.000200647,0.000393118,0.000137277,0.000289656,8.40965E-05,0.000214347,0.000232405,0.000447483,5.43141E-05,0.000142238,8.51247E-05,0.000217099,,ANTHROQUINONE,0.000193619,0.000377945,0.00021428,0.000417976,0.000215768,0.000422454,0.000202971,0.000397159,0.000126279,0.00025175,9.77349E-06,1.8535E-05,0.000232405,0.000447483,5.43141E-05,0.000142238,5.33124E-06,9.83976E-06,0,0,0,0,0,0,0.000121237,0.000288054,0,0.000228768,0.000221093,0.000878058,0,5.43141E-05,0.000142238,0.000263446,0.0004825,9.24398E-05,0.000204895,1.17961E-05,0.000135103,0,0,0,0.000228768,0,0
UNC,0.035947224,0.061566151,0.043052989,0.075736053,0.044416961,0.078583824,0.039388902,0.06764174,0.029372182,0.049854037,0.033598372,0.057397818,0.047132121,0.083352997,0.151186342,0.381173995,0.032559132,0.055903015,,,0.039300967,0.069077051,0.043052989,0.075736053,0.044416961,0.078583824,0.041913914,0.074045359,0.038774388,0.069663495,0.056290437,0.104290966,0.047132121,0.083352997,0.151186342,0.381173995,0.056189831,0.101632873,0.294873133,0.206795124,0.083074389,0.105473147,0.074684932,0.498640086,0.040540667,0.074988654,0.025362125,0.070934964,0.13166829,0.287691507,0.100499982,0.151186342,0.381173995,0.048749118,0.082165997,0.037627669,0.060017635,0.115777276,0.220281382,0.074684932,0.498640086,0.025362125,0.070934964,0.06009327,0.105448351,,,UNC,3.8044E-05,7.62969E-05,4.2856E-05,8.35952E-05,4.31535E-05,8.44907E-05,4.01293E-05,7.86235E-05,2.74555E-05,5.79311E-05,1.68193E-05,4.28694E-05,4.6481E-05,8.94966E-05,1.08628E-05,2.84475E-05,1.70249E-05,4.34198E-05,,UNC,3.87238E-05,7.5589E-05,4.2856E-05,8.35952E-05,4.31535E-05,8.44907E-05,4.05942E-05,7.94318E-05,2.52558E-05,5.03499E-05,1.95472E-06,3.70701E-06,4.6481E-05,8.94966E-05,1.08628E-05,2.84475E-05,1.06629E-06,1.96798E-06,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,2.42475E-05,5.76109E-05,0.00000001,4.57536E-05,4.42186E-05,0.000175612,0.00000001,1.08628E-05,2.84475E-05,5.26893E-05,9.65E-05,1.8488E-05,4.09791E-05,2.35924E-06,2.70206E-05,0.00000001,0.00000001,0.00000001,4.57536E-05,0.00000001,0.00000001
METHYL FLUORANTHENE (METHYL MW 202 PAH),0.064064621,0.069187691,0.077356923,0.084109576,0.077144242,0.085370608,0.068105134,0.073347692,0.031302651,0.031948177,0,0.001772253,0.083436734,0.092806689,0,0,0,0.002013146,,,0.069898006,0.076054158,0.077356923,0.084109576,0.077144242,0.085370608,0.072569115,0.080258999,0.043641375,0.049302829,0,0,0.083436734,0.092806689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050830101,0,0,0,0,0,0.097979769,0.103453336,0,0,0,0,0,0,0,0.050830101,0,0,,,METHYL FLUORANTHENE (METHYL MW 202 PAH),6.40646E-05,6.91877E-05,7.73569E-05,8.41096E-05,7.71442E-05,8.53706E-05,6.81051E-05,7.33477E-05,3.13027E-05,3.19482E-05,0,1.77225E-06,8.34367E-05,9.28067E-05,0,0,0,2.01315E-06,,METHYL FLUORANTHENE (METHYL MW 202 PAH),6.9898E-05,7.60542E-05,7.73569E-05,8.41096E-05,7.71442E-05,8.53706E-05,7.25691E-05,8.0259E-05,4.36414E-05,4.93028E-05,0,0,8.34367E-05,9.28067E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08301E-05,0,0,0,0,0,9.79798E-05,0.000103453,0,0,0,0,0,0,0,5.08301E-05,0,0
UNC,0.037926446,0.064165272,0.04530713,0.079052729,0.043664268,0.076364161,0.038801799,0.065752558,0.029485271,0.0451586,0.036585981,0.051380803,0.04486291,0.077953019,0.119899299,0.302143002,0.036731356,0.050591683,,,0.041915453,0.073123974,0.04530713,0.079052729,0.043664268,0.076364161,0.041444525,0.072433346,0.044515306,0.079232714,0.079639571,0.145607058,0.04486291,0.077953019,0.119899299,0.302143002,0.08512471,0.151485453,0.457898743,0.316952447,0.12873777,0.159685412,0.116864139,0.767766986,0.034844327,0.04660635,0.035899372,0.06567671,0.144283798,0.22920592,0.163238084,0.119899299,0.302143002,0.048374203,0.07969655,0.042828134,0.05452387,0.181006185,0.327970639,0.116864139,0.767766986,0.035899372,0.06567671,0.093483143,0.161187186,,,UNC,1.28129E-05,1.38375E-05,1.54714E-05,1.68219E-05,1.54289E-05,1.70741E-05,1.3621E-05,1.46695E-05,6.26054E-06,6.38964E-06,0.00001,3.54592E-07,1.66873E-05,1.85613E-05,0.00001,0.00001,0.00001,4.02753E-07,,UNC,1.39796E-05,1.52108E-05,1.54714E-05,1.68219E-05,1.54289E-05,1.70741E-05,1.45138E-05,1.60518E-05,8.72828E-06,9.86057E-06,0.00000001,0.00000001,1.66873E-05,1.85613E-05,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,1.0166E-05,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,1.9596E-05,2.06907E-05,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,1.0166E-05,0.00000001,0.00000001
RETENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,RETENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,RETENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,UNC,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,UNC,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001
BENZO(GHI)FLUORANTHENE,1.29673357,1.29729947,0.99453468,0.828053215,0.9661359,0.833032512,1.200416542,1.189505712,1.989142609,2.302477412,2.687995024,3.12780904,0.998756888,0.892143512,0,0,2.81981925,3.212708985,,,0.912978516,0.748748163,0.99453468,0.828053215,0.9661359,0.833032512,0.917657558,0.78315426,0.599592107,0.481088988,0.121950878,0,0.998756888,0.892143512,0,0,0.134113631,0,0,0,0.245169975,0,0.097386783,0,3.717519348,4.601481957,0.038841757,2.057551615,16.36088515,7.843987429,0.971996972,0,0,1.172840356,0.994488901,2.880125552,3.273070821,0.566211487,0.154403267,0.097386783,0,0.038841757,2.057551615,0.148710392,0,,,BENZO(GHI)FLUORANTHENE,0.001296734,0.001297299,0.000994535,0.000828053,0.000966136,0.000833033,0.001200417,0.001189506,0.001989143,0.002302477,0.002687995,0.003127809,0.000998757,0.000892144,0,0,0.002819819,0.003212709,,BENZO(GHI)FLUORANTHENE,0.000912979,0.000748748,0.000994535,0.000828053,0.000966136,0.000833033,0.000917658,0.000783154,0.000599592,0.000481089,0.000121951,0,0.000998757,0.000892144,0,0,0.000134114,0,0,0,0.00024517,0,9.73868E-05,0,0.003717519,0.004601482,3.88418E-05,0.002057552,0.016360885,0.007843987,0.000971997,0,0,0.00117284,0.000994489,0.002880126,0.003273071,0.000566211,0.000154403,9.73868E-05,0,3.88418E-05,0.002057552,0.00014871,0
UNC,0.25422839,0.40371819,0.296297577,0.487146303,0.302944457,0.505914681,0.272903656,0.440874285,0.290521548,0.415104092,0.429555044,0.558103408,0.320432151,0.535400386,0.994850886,2.505810944,0.440342541,0.558667031,,,0.271362663,0.445759261,0.296297577,0.487146303,0.302944457,0.505914681,0.286252967,0.477508006,0.273212324,0.460048994,0.420460298,0.705818901,0.320432151,0.535400386,0.994850886,2.505810944,0.429639002,0.691800016,2.019210924,1.40765149,0.670281752,0.725166064,0.610252962,3.383014936,0.654957315,0.82819031,0.169009142,0.497867067,2.922103864,2.01311157,0.871533392,0.994850886,2.505810944,0.334239222,0.523214673,0.517794566,0.609840128,0.840640515,1.448190813,0.610252962,3.383014936,0.169009142,0.497867067,0.46393897,0.719503709,,,UNC,0.000259347,0.00025946,0.000198907,0.000165611,0.000193227,0.000166607,0.000240083,0.000237901,0.000397829,0.000460495,0.000537599,0.000625562,0.000199751,0.000178429,0.00001,0.00001,0.000563964,0.000642542,,UNC,0.000182596,0.00014975,0.000198907,0.000165611,0.000193227,0.000166607,0.000183532,0.000156631,0.000119918,9.62178E-05,2.43902E-05,0.00000001,0.000199751,0.000178429,0.00000001,0.00000001,2.68227E-05,0.00000001,0.00000001,0.00000001,4.9034E-05,0.00000001,1.94774E-05,0.00000001,0.000743504,0.000920296,7.76836E-06,0.00041151,0.003272177,0.001568797,0.000194399,0.00000001,0.00000001,0.000234568,0.000198898,0.000576025,0.000654614,0.000113242,3.08807E-05,1.94774E-05,0.00000001,7.76836E-06,0.00041151,2.97421E-05,0.00000001
CYCLOPENTA(CD)PYRENE,2.366799338,1.875960395,1.981092406,1.353106232,1.75108175,1.136944637,2.032832746,1.551786627,2.948562748,2.841294592,3.744283457,3.796193465,1.489797902,0.808296135,0,0,3.951398275,3.901696104,,,1.884851885,1.287725095,1.981092406,1.353106232,1.75108175,1.136944637,1.705528353,1.109012296,1.341188319,0.903198761,0.806095302,0.583072998,1.489797902,0.808296135,0,0,0.886491101,0.624057978,1.15362564,0.847871653,0.945655619,0.523610249,0.973867826,0.953243308,4.373781944,5.316744714,0.262799639,3.624418656,32.42697957,7.609838551,7.606932825,0,0,1.74946989,0.901022677,3.570192223,3.964175329,4.954350514,4.910023876,0.973867826,0.953243308,0.262799639,3.624418656,0.982975694,0.670437735,,,CYCLOPENTA(CD)PYRENE,0.002366799,0.00187596,0.001981092,0.001353106,0.001751082,0.001136945,0.002032833,0.001551787,0.002948563,0.002841295,0.003744283,0.003796193,0.001489798,0.000808296,0,0,0.003951398,0.003901696,,CYCLOPENTA(CD)PYRENE,0.001884852,0.001287725,0.001981092,0.001353106,0.001751082,0.001136945,0.001705528,0.001109012,0.001341188,0.000903199,0.000806095,0.000583073,0.001489798,0.000808296,0,0,0.000886491,0.000624058,0.001153626,0.000847872,0.000945656,0.00052361,0.000973868,0.000953243,0.004373782,0.005316745,0.0002628,0.003624419,0.03242698,0.007609839,0.007606933,0,0,0.00174947,0.000901023,0.003570192,0.003964175,0.004954351,0.004910024,0.000973868,0.000953243,0.0002628,0.003624419,0.000982976,0.000670438
UNC,0.197206499,0.189367712,0.192411885,0.144442687,0.169260276,0.119238518,0.173872012,0.162673183,0.40832602,0.525578338,0.684099976,0.826173979,0.165060794,0.10484969,0,0,0.715672651,0.844698334,,,0.174233488,0.130607021,0.192411885,0.144442687,0.169260276,0.119238518,0.15933766,0.112079421,0.11055855,0.078850315,0.125073246,0.09000314,0.165060794,0.10484969,0,0,0.138103924,0.096721419,0.300433573,0.216386135,0.236258594,0.131212551,0.243097447,0.26174019,1.083966453,1.318835039,0.065137143,0.899552429,8.106477852,1.917836582,1.905293068,0,0,0.194947207,0.117555611,0.822684653,0.930641646,0.964984114,0.875380164,0.243097447,0.26174019,0.065137143,0.899552429,0.154023407,0.104507713,,,UNC,0.00047336,0.000375192,0.000396218,0.000270621,0.000350216,0.000227389,0.000406567,0.000310357,0.000589713,0.000568259,0.000748857,0.000759239,0.00029796,0.000161659,0.00001,0.00001,0.00079028,0.000780339,,UNC,0.00037697,0.000257545,0.000396218,0.000270621,0.000350216,0.000227389,0.000341106,0.000221802,0.000268238,0.00018064,0.000161219,0.000116615,0.00029796,0.000161659,0.00000001,0.00000001,0.000177298,0.000124812,0.000230725,0.000169574,0.000189131,0.000104722,0.000194774,0.000190649,0.000874756,0.001063349,5.25599E-05,0.000724884,0.006485396,0.001521968,0.001521387,0.00000001,0.00000001,0.000349894,0.000180205,0.000714038,0.000792835,0.00099087,0.000982005,0.000194774,0.000190649,5.25599E-05,0.000724884,0.000196595,0.000134088
BENZ(DE)ANTHRACEN-7-ONE,0.140933655,0.129386248,0.151997564,0.131217287,0.156727639,0.142464508,0.1481702,0.137972896,0.121418653,0.132216097,0.096854572,0.125982855,0.15896608,0.147913776,0.228971338,0.395849933,0.090835781,0.119110082,,,0.137341638,0.119042349,0.151997564,0.131217287,0.156727639,0.142464508,0.147432729,0.134179519,0.106438887,0.105423062,0.041201975,0.055143954,0.15896608,0.147913776,0.228971338,0.395849933,0.022474825,0.031195275,0,0,0,0.00698147,0,0,0.093075688,0.143704136,0.024410044,0.156905219,0.685019944,0.391613999,0.139037828,0.228971338,0.395849933,0.146764154,0.119470905,0.07096741,0.103562284,0.129284956,0.07990369,0,0,0.024410044,0.156905219,0,0.004094276,,,BENZ(DE)ANTHRACEN-7-ONE,0.000140934,0.000129386,0.000151998,0.000131217,0.000156728,0.000142465,0.00014817,0.000137973,0.000121419,0.000132216,9.68546E-05,0.000125983,0.000158966,0.000147914,0.000228971,0.00039585,9.08358E-05,0.00011911,,BENZ(DE)ANTHRACEN-7-ONE,0.000137342,0.000119042,0.000151998,0.000131217,0.000156728,0.000142465,0.000147433,0.00013418,0.000106439,0.000105423,4.1202E-05,5.5144E-05,0.000158966,0.000147914,0.000228971,0.00039585,2.24748E-05,3.11953E-05,0,0,0,6.98147E-06,0,0,9.30757E-05,0.000143704,2.441E-05,0.000156905,0.00068502,0.000391614,0.000139038,0.000228971,0.00039585,0.000146764,0.000119471,7.09674E-05,0.000103562,0.000129285,7.99037E-05,0,0,2.441E-05,0.000156905,0,4.09428E-06
